property_id,date,month,occupancy_rate,effective_rent_psf,noi,energy_cost,maintenance_cost,water_usage,tenant_satisfaction_score,work_orders_count,work_orders_avg_days,collections_rate
CBRE_00183,2025-07-12,2025-07,0.8788727655289861,8.53172341810121,-52191.05792377546,34313.14566687319,16377.141442718279,105297.77009831688,7.5,7,2.7,0.979
CBRE_00183,2025-08-11,2025-08,0.8792936407170802,8.667125935524066,-51288.51759961061,33809.85,15993.052517773027,104560.48333333334,6.7,6,10.0,0.946
CBRE_00183,2025-09-10,2025-09,0.9031553510418023,8.631724875181357,-51628.48540272788,34313.145666873184,15328.789183459949,105297.77009831688,8.5,8,9.2,0.981
CBRE_00183,2025-10-10,2025-10,0.880239203120789,8.589682239393678,-52991.008396986595,35688.174999999996,13989.443877539861,107312.075,8.2,7,9.2,0.943
CBRE_00184,2023-11-20,2023-11,0.8971823824618057,17.82915023090376,71688.20477658736,27908.833333333332,12476.345391284953,169602.58333333334,6.6,4,7.2,0.969
CBRE_00184,2023-12-20,2023-12,0.9223793682117765,18.212713403733378,76414.45473661028,29304.275,11929.619095645727,173842.64791666667,8.8,5,9.5,0.955
CBRE_00184,2024-01-19,2024-01,0.9311139064420724,17.969662359203127,71379.0170969513,30325.80919899859,14472.22354227546,176946.59061904004,7.1,7,4.6,0.941
CBRE_00184,2024-02-18,2024-02,0.952170646691872,18.313642787185806,73910.02481921186,30699.716666666667,16677.690242932065,178082.71250000002,7.1,4,6.5,0.948
CBRE_00184,2024-03-19,2024-03,0.9347094780760128,18.14478598308922,73167.68067643142,30325.80919899859,13979.655789299066,176946.59061904004,7.7,6,6.0,0.952
CBRE_00184,2024-04-18,2024-04,0.9342646710751144,18.005601853970653,71567.692398627,29304.275,14524.983508440151,173842.64791666667,9.0,5,5.7,0.949
CBRE_00184,2024-05-18,2024-05,0.9242538030966382,17.83043967522848,71910.3028275995,27908.833333333332,15034.961538303305,169602.58333333334,6.8,9,5.7,0.968
CBRE_00184,2024-06-17,2024-06,0.9132590316487237,18.288009769837764,68267.75346792443,26513.391666666666,14072.47936668492,165362.51875000002,6.6,5,8.3,0.979
CBRE_00184,2024-07-17,2024-07,0.8770513080383653,17.9527505862609,69035.48646784885,25491.857467668073,11842.727941086197,162258.57604762664,8.4,8,9.4,0.981
CBRE_00184,2024-08-16,2024-08,0.8726936425549755,17.77183535490289,67281.57200760941,25117.95,13163.075785019673,161122.45416666666,6.6,9,5.6,0.953
CBRE_00184,2024-09-15,2024-09,0.8582854809650788,17.846547528270897,70673.44167905349,25491.857467668073,13229.64512990111,162258.57604762664,7.3,6,6.8,0.956
CBRE_00184,2024-10-15,2024-10,0.8959825447998607,18.19567084939675,68435.1210015616,26513.391666666663,13936.126952934954,165362.51875000002,6.5,4,9.9,0.97
CBRE_00184,2024-11-14,2024-11,0.9338214301939552,18.32132659703173,74186.71384614744,27908.833333333332,12055.487234946157,169602.58333333334,8.2,6,2.9,0.977
CBRE_00184,2024-12-14,2024-12,0.9121193691777215,18.061144412008716,74225.72120882571,29304.275,14555.64830330209,173842.64791666667,8.1,7,9.8,0.946
CBRE_00184,2025-01-13,2025-01,0.9545016130958128,18.42816821498266,75330.97753020126,30325.80919899859,16805.03972448065,176946.59061904004,8.1,8,6.3,0.942
CBRE_00184,2025-02-12,2025-02,0.9857582403419894,18.45639587139601,73227.31589861718,30699.716666666667,14877.508801449823,178082.71250000002,7.1,7,4.5,0.976
CBRE_00184,2025-03-14,2025-03,0.933517918934354,18.13212636221455,71610.17999582978,30325.80919899859,12744.670567753594,176946.59061904004,8.2,9,9.1,0.956
CBRE_00184,2025-04-13,2025-04,0.9430718808234432,18.499071887710706,72311.20200522887,29304.275,16237.784994113044,173842.64791666667,7.7,12,6.7,0.982
CBRE_00184,2025-05-13,2025-05,0.9113862179030546,18.443859894603836,68960.52859429034,27908.833333333332,13523.388057813809,169602.58333333334,7.3,1,8.8,0.989
CBRE_00184,2025-06-12,2025-06,0.8938527014891513,18.57820227660497,71853.3163634947,26513.391666666666,15365.211348052164,165362.51875000002,8.3,5,8.8,0.945
CBRE_00184,2025-07-12,2025-07,0.8567364959279732,18.19063273412201,65872.40988408437,25491.857467668073,12990.141025360543,162258.57604762664,8.8,5,5.5,0.952
CBRE_00184,2025-08-11,2025-08,0.8623265722324482,18.380597637057917,64873.95957351782,25117.95,16381.19359623995,161122.45416666666,7.0,9,6.1,0.969
CBRE_00184,2025-09-10,2025-09,0.8472332297454184,18.17616277691947,68555.21734247448,25491.85746766807,14711.38654273529,162258.57604762664,6.5,2,6.5,0.957
CBRE_00184,2025-10-10,2025-10,0.8986615131860838,18.477046779742864,68411.2731649259,26513.391666666663,15947.55893330172,165362.51875000002,8.6,6,6.0,0.948
CBRE_00185,2023-11-20,2023-11,0.8719232451088422,25.852116402572932,104952.78273393879,21405.666666666668,18092.926415832535,220899.41666666666,7.0,6,3.6,0.958
CBRE_00185,2023-12-20,2023-12,0.9058301785997535,26.05577854908626,105365.31071030445,22475.95,16450.51491968596,226421.9020833333,7.0,7,3.5,0.956
CBRE_00185,2024-01-19,2024-01,0.8894930442148121,25.974624385945678,106380.07957431863,23259.451778494178,18201.01247018276,230464.6419923915,6.6,5,8.1,0.955
CBRE_00185,2024-02-18,2024-02,0.9151503522877165,25.9209997865629,110446.8387144158,23546.233333333337,17480.625405343773,231944.3875,7.0,6,8.0,0.974
CBRE_00185,2024-03-19,2024-03,0.9632088709269158,25.498096485433944,102348.2632955354,23259.451778494178,16462.15496349776,230464.6419923915,8.5,2,7.1,0.947
CBRE_00185,2024-04-18,2024-04,0.8958094816937716,26.003569007477964,98757.57729531996,22475.95,15523.842782358035,226421.9020833333,8.2,4,2.4,0.961
CBRE_00185,2024-05-18,2024-05,0.8449798671969759,25.969732168593666,98505.70464844687,21405.666666666668,16709.81463603863,220899.41666666666,7.6,7,3.9,0.948
CBRE_00185,2024-06-17,2024-06,0.8596773232662206,26.103031680602673,101161.75738976742,20335.383333333335,19147.357992763198,215376.93125,7.9,10,8.0,0.96
CBRE_00185,2024-07-17,2024-07,0.8377632884046678,26.09449755606987,102830.87041376672,19551.881554839158,21435.56220072404,211334.19134094182,8.7,6,7.3,0.987
CBRE_00185,2024-08-16,2024-08,0.8390885087852199,25.573007050608826,101619.31369625925,19265.100000000002,17789.759109295122,209854.4458333333,6.6,5,2.5,0.983
CBRE_00185,2024-09-15,2024-09,0.851651067153836,25.850199425815898,97606.65973491062,19551.881554839158,15821.92460110725,211334.19134094182,7.3,9,4.6,0.942
CBRE_00185,2024-10-15,2024-10,0.852762164810791,25.970465957944988,104580.231324247,20335.383333333335,16645.27269114305,215376.93125,6.9,4,9.0,0.943
CBRE_00185,2024-11-14,2024-11,0.8790664369634962,26.43176760248682,103377.0931889993,21405.666666666668,20170.748745781046,220899.41666666666,7.7,6,6.6,0.978
CBRE_00185,2024-12-14,2024-12,0.8909386624904577,26.133441057699496,105678.13023546252,22475.95,16132.880314736742,226421.9020833333,7.4,5,9.2,0.95
CBRE_00185,2025-01-13,2025-01,0.9078216616732797,25.93084119534798,115899.4951404208,23259.451778494178,19451.203855881213,230464.6419923915,8.2,6,4.6,0.956
CBRE_00185,2025-02-12,2025-02,0.9122923727793899,25.907078234990447,111272.11064596746,23546.233333333337,14862.229506654687,231944.3875,7.7,6,8.6,0.98
CBRE_00185,2025-03-14,2025-03,0.9412087760556747,25.986335531433653,110656.66487849914,23259.451778494178,17033.66500798918,230464.6419923915,6.9,10,7.6,0.957
CBRE_00185,2025-04-13,2025-04,0.9053180839924331,26.058239598444555,108981.8828813448,22475.95,19446.241594470102,226421.9020833333,8.9,7,4.0,0.954
CBRE_00185,2025-05-13,2025-05,0.8985950974445732,26.304303171958253,105074.70902928711,21405.666666666668,17907.81424074133,220899.41666666666,6.8,7,2.2,0.97
CBRE_00185,2025-06-12,2025-06,0.8284650110659932,26.63023171255453,104288.39356731038,20335.383333333335,17419.07849227208,215376.93125000002,8.6,12,8.8,0.978
CBRE_00185,2025-07-12,2025-07,0.8282283313982183,26.540197824037957,100573.94228319911,19551.881554839158,17958.437492226505,211334.19134094182,8.3,2,4.1,0.97
CBRE_00185,2025-08-11,2025-08,0.8037966300926903,26.089638641040704,102649.55439504828,19265.100000000002,18001.66100684939,209854.4458333333,6.6,5,7.7,0.954
CBRE_00185,2025-09-10,2025-09,0.8319724179075785,26.87677517524459,106614.1959046046,19551.881554839158,19667.638622060094,211334.19134094182,7.3,9,3.9,0.971
CBRE_00185,2025-10-10,2025-10,0.8592405866451196,26.307893004843642,104293.12226814081,20335.38333333333,20932.967709526903,215376.93125,8.5,6,5.2,0.941
CBRE_00186,2023-11-20,2023-11,0.99,15.593905665632922,46378.9712599435,23353.166666666668,7905.980123779359,194042.16666666666,7.8,4,3.9,0.946
CBRE_00186,2023-12-20,2023-12,0.9495771538685249,15.87847094354963,46359.86871510117,24520.825,7506.215616945035,198893.2208333333,7.3,7,4.2,0.954
CBRE_00186,2024-01-19,2024-01,0.9615603831832452,15.846824901386542,47885.79498394888,25375.610225881195,7775.130107905722,202444.43895360202,8.1,4,3.8,0.982
CBRE_00186,2024-02-18,2024-02,0.9556310246028628,15.548766823657706,48632.67294675848,25688.483333333337,7548.898300633353,203744.275,8.7,8,4.5,0.953
CBRE_00186,2024-03-19,2024-03,0.99,15.718076447836035,45662.8592693396,25375.610225881195,8625.901181701489,202444.43895360202,7.4,7,7.8,0.985
CBRE_00186,2024-04-18,2024-04,0.9526501369944077,15.809313009108024,48085.64991730184,24520.825,8510.21606129877,198893.2208333333,8.9,10,8.7,0.968
CBRE_00186,2024-05-18,2024-05,0.9560100324565755,15.767997208870304,48158.37996422256,23353.166666666668,8404.142157974564,194042.16666666666,7.7,13,9.1,0.974
CBRE_00186,2024-06-17,2024-06,0.9140351352805736,15.785652738311788,44883.77707998491,22185.508333333335,6668.876268338721,189191.1125,7.2,9,5.5,0.972
CBRE_00186,2024-07-17,2024-07,0.8919772963974024,15.609026882193069,44887.83691404115,21330.72310745214,9544.1095014893,185639.8943797313,8.4,7,7.3,0.981
CBRE_00186,2024-08-16,2024-08,0.9282293916591532,15.751352745125125,46970.834379222986,21017.850000000002,7484.373662442259,184340.05833333332,8.7,8,7.9,0.973
CBRE_00186,2024-09-15,2024-09,0.8975876676935354,15.69642717908303,43836.00966794113,21330.72310745214,7689.381707935059,185639.8943797313,8.5,5,2.2,0.953
CBRE_00186,2024-10-15,2024-10,0.913675174431637,15.939662289140383,44411.59643987113,22185.508333333335,7626.4545935317265,189191.1125,7.2,7,9.7,0.967
CBRE_00186,2024-11-14,2024-11,0.9603668891615402,15.841808361870363,46333.27153378711,23353.166666666668,5623.938807367732,194042.16666666666,7.5,6,2.4,0.947
CBRE_00186,2024-12-14,2024-12,0.9647621167662068,15.825956489812583,47404.06313443744,24520.825,9084.849965529329,198893.2208333333,7.8,10,7.2,0.954
CBRE_00186,2025-01-13,2025-01,0.987556069979422,16.05655473846922,49722.133420372396,25375.610225881195,7914.1219185262435,202444.43895360202,6.9,8,4.6,0.961
CBRE_00186,2025-02-12,2025-02,0.99,15.817508187008018,48783.911231625185,25688.483333333337,7168.807593619818,203744.275,8.7,10,4.9,0.969
CBRE_00186,2025-03-14,2025-03,0.99,16.073336458061767,49467.28102252002,25375.610225881195,6373.6512115098585,202444.43895360202,8.0,6,3.3,0.983
CBRE_00186,2025-04-13,2025-04,0.973834283680632,15.922386514864963,48052.35430269953,24520.825,8074.706842615262,198893.2208333333,7.5,9,3.4,0.955
CBRE_00186,2025-05-13,2025-05,0.9141558647227783,15.862294858025425,44661.943723217526,23353.166666666668,7191.9540281943655,194042.16666666666,7.1,8,10.0,0.986
CBRE_00186,2025-06-12,2025-06,0.9327513825712599,15.76498517269312,47397.41507535147,22185.508333333335,8169.5977799979155,189191.11250000002,7.3,8,9.0,0.989
CBRE_00186,2025-07-12,2025-07,0.9437249855890928,15.88497911332066,44867.68323618056,21330.72310745214,7670.312321610884,185639.8943797313,6.6,9,4.0,0.945
CBRE_00186,2025-08-11,2025-08,0.9192797565762301,15.860967815167895,43809.423142777174,21017.850000000002,8431.775535880668,184340.05833333332,8.6,8,5.2,0.98
CBRE_00186,2025-09-10,2025-09,0.9159825851359413,16.080267871933362,45695.519877018065,21330.723107452137,7937.7010240215295,185639.8943797313,7.0,11,8.6,0.958
CBRE_00186,2025-10-10,2025-10,0.9201964192786218,16.244096751464447,45588.34855284087,22185.50833333333,7551.039904610225,189191.1125,8.9,9,8.6,0.947
CBRE_00187,2023-11-20,2023-11,0.9428870637943942,14.546557327565578,25907.85540068821,25870.333333333332,7072.702770455241,91351.58333333333,8.6,13,9.0,0.974
CBRE_00187,2023-12-20,2023-12,0.99,14.587650652610646,28682.83922017493,27163.85,6388.305364356339,93635.37291666666,6.8,5,4.4,0.956
CBRE_00187,2024-01-19,2024-01,0.99,14.571055205267205,27352.06230427388,28110.769920437135,6558.060672501612,95307.22292546321,8.4,11,5.1,0.985
CBRE_00187,2024-02-18,2024-02,0.9889948427951594,14.701594211813054,26605.8051358629,28457.36666666667,5796.384301741156,95919.1625,8.9,12,3.9,0.952
CBRE_00187,2024-03-19,2024-03,0.99,14.723079605248271,27767.395586953946,28110.769920437135,6565.567779254492,95307.22292546321,8.8,13,3.0,0.945
CBRE_00187,2024-04-18,2024-04,0.9855129518896396,14.503631802816155,26579.27833522253,27163.85,5553.747898105387,93635.37291666666,7.1,8,5.6,0.953
CBRE_00187,2024-05-18,2024-05,0.9765135756465035,14.707274011331252,26581.677652343344,25870.333333333332,5619.2505264284455,91351.58333333333,7.6,7,9.7,0.976
CBRE_00187,2024-06-17,2024-06,0.9607012508321596,14.628927963698036,26837.139605619665,24576.816666666666,7349.329345868541,89067.79375,7.3,4,3.2,0.964
CBRE_00187,2024-07-17,2024-07,0.8844239506724938,14.663075627909304,26185.522172397155,23629.89674622953,7028.136920369619,87395.94374120345,7.5,12,7.4,0.983
CBRE_00187,2024-08-16,2024-08,0.9274319787268133,14.66733150318258,24836.21575763515,23283.3,5106.474883086655,86784.00416666665,8.0,13,8.8,0.984
CBRE_00187,2024-09-15,2024-09,0.914763958783276,14.771138096543293,25241.078101406372,23629.89674622953,5713.419443400772,87395.94374120345,7.9,12,9.5,0.981
CBRE_00187,2024-10-15,2024-10,0.9376287739878555,14.79187315598772,26309.650743258582,24576.816666666666,6185.322024815414,89067.79375,8.9,12,4.2,0.964
CBRE_00187,2024-11-14,2024-11,0.9667078544604137,14.761493940855942,26983.46036725256,25870.333333333332,6244.4618490067505,91351.58333333333,8.5,12,2.1,0.946
CBRE_00187,2024-12-14,2024-12,0.99,14.65844026553968,28312.07740590205,27163.85,6672.696648444108,93635.37291666666,8.2,12,5.2,0.985
CBRE_00187,2025-01-13,2025-01,0.99,14.633323290189441,26975.4104191231,28110.769920437135,6262.338989894776,95307.22292546321,7.4,13,8.7,0.943
CBRE_00187,2025-02-12,2025-02,0.99,15.050888843422374,29313.977581496314,28457.36666666667,6217.966584180348,95919.1625,7.1,9,4.2,0.982
CBRE_00187,2025-03-14,2025-03,0.99,14.754739154528757,27378.31348260027,28110.769920437135,6232.62272267538,95307.22292546321,8.4,7,7.3,0.953
CBRE_00187,2025-04-13,2025-04,0.979750355270433,14.592626386164712,26876.187934654274,27163.85,7636.636618763086,93635.37291666666,7.8,10,8.6,0.952
CBRE_00187,2025-05-13,2025-05,0.9596749919457291,14.634322228368921,27993.950370470244,25870.333333333332,6945.168136349604,91351.58333333333,8.1,19,2.2,0.99
CBRE_00187,2025-06-12,2025-06,0.9206512101284062,14.85432366603887,25370.232547203675,24576.816666666666,5103.579558615292,89067.79375,6.8,11,3.1,0.944
CBRE_00187,2025-07-12,2025-07,0.9223075101167982,14.65377690463109,25073.979465449367,23629.89674622953,8181.36419813682,87395.94374120345,7.6,10,6.8,0.98
CBRE_00187,2025-08-11,2025-08,0.9033649961968147,14.657035554375813,25466.639842769848,23283.3,7232.890563595852,86784.00416666665,7.2,15,4.9,0.985
CBRE_00187,2025-09-10,2025-09,0.928597463267347,14.55831010753244,27051.07260151003,23629.89674622953,6718.40835584169,87395.94374120345,8.4,8,6.2,0.941
CBRE_00187,2025-10-10,2025-10,0.99,15.07946357500112,25834.243471528545,24576.816666666662,6383.004371640655,89067.79375,7.0,7,4.5,0.954
CBRE_00188,2023-11-20,2023-11,0.9255811209281557,31.17888811515938,60777.29174233973,6658.416666666667,2928.5351965127898,47813.916666666664,6.6,8,3.7,0.969
CBRE_00188,2023-12-20,2023-12,0.9820148526506431,30.920044547893102,61448.28074193134,6991.337500000001,2869.359606368573,49009.26458333333,7.8,10,5.7,0.981
CBRE_00188,2024-01-19,2024-01,0.9419043150974241,31.561224037153327,66410.6024632387,7235.05246489817,2625.9648839754946,49884.31999105494,8.7,10,2.4,0.954
CBRE_00188,2024-02-18,2024-02,0.9521199754880318,31.45652418979487,66761.89112565045,7324.258333333334,2451.1642963255777,50204.6125,7.6,3,10.0,0.972
CBRE_00188,2024-03-19,2024-03,0.9883423384301424,30.81152048767408,67233.34559807416,7235.05246489817,2620.021197332117,49884.31999105494,8.6,8,7.0,0.972
CBRE_00188,2024-04-18,2024-04,0.9461295078639128,30.99643526209447,62685.297021832244,6991.337500000001,3047.9016222935275,49009.26458333333,7.6,7,7.2,0.982
CBRE_00188,2024-05-18,2024-05,0.9399507010935864,31.76334590193096,65381.027688216374,6658.416666666667,2832.17991589978,47813.916666666664,7.2,5,7.8,0.972
CBRE_00188,2024-06-17,2024-06,0.9205346124358937,31.274144389515083,60162.73947988423,6325.495833333334,2656.2015399566553,46618.56875,7.1,4,7.7,0.988
CBRE_00188,2024-07-17,2024-07,0.8927967427935017,31.43462371449714,58942.86091667057,6081.780868435164,2370.9773826240485,45743.51334227839,7.2,5,3.2,0.956
CBRE_00188,2024-08-16,2024-08,0.8716365381195827,30.956752225173286,61989.82967229554,5992.575000000001,2963.5233268263564,45423.220833333326,8.8,7,2.4,0.977
CBRE_00188,2024-09-15,2024-09,0.8384101301489,31.939477322065873,57672.07145052895,6081.780868435164,3335.3985297160507,45743.51334227839,8.4,8,9.0,0.981
CBRE_00188,2024-10-15,2024-10,0.9287984999658224,31.36957833669177,60848.6216713577,6325.495833333333,2816.8229928348615,46618.56875,8.6,5,6.4,0.972
CBRE_00188,2024-11-14,2024-11,0.9624560320054193,31.659516550814985,64917.54957694855,6658.416666666667,2306.3245935826644,47813.916666666664,7.3,10,5.4,0.958
CBRE_00188,2024-12-14,2024-12,0.9804166194629121,31.90536695792319,62981.451080369065,6991.337500000001,3117.067134154297,49009.26458333333,8.8,6,3.3,0.94
CBRE_00188,2025-01-13,2025-01,0.9784327931025614,31.668065887393645,67221.61260081388,7235.05246489817,2447.361014483153,49884.31999105494,6.6,5,7.8,0.976
CBRE_00188,2025-02-12,2025-02,0.9719924477536973,31.656326770084235,66087.2948371217,7324.258333333334,3166.275688198814,50204.6125,8.9,8,5.5,0.974
CBRE_00188,2025-03-14,2025-03,0.9713680009994307,32.03830102037623,65570.43228221659,7235.05246489817,2650.020555276439,49884.31999105494,6.9,9,2.4,0.966
CBRE_00188,2025-04-13,2025-04,0.9823122199769176,31.38050053931894,65605.01520832517,6991.337500000001,2525.054053101942,49009.26458333333,7.1,7,2.1,0.99
CBRE_00188,2025-05-13,2025-05,0.942906958311784,31.504577627748738,65736.71103380535,6658.416666666667,2652.087157675285,47813.916666666664,7.7,9,9.4,0.953
CBRE_00188,2025-06-12,2025-06,0.903387191244285,31.534704309718613,62274.47830799557,6325.495833333334,2401.895041626907,46618.56875,7.4,9,5.6,0.966
CBRE_00188,2025-07-12,2025-07,0.8920795116850407,31.724833813295515,58915.105173305965,6081.780868435164,2272.4718642470225,45743.51334227839,6.6,10,9.3,0.943
CBRE_00188,2025-08-11,2025-08,0.9283102399682347,31.913645922695395,62918.28548663607,5992.575000000001,2547.530062906553,45423.220833333326,8.3,7,3.8,0.968
CBRE_00188,2025-09-10,2025-09,0.916527105512109,31.82005952435829,63335.50429963229,6081.780868435163,3038.749448868961,45743.51334227839,8.8,7,9.6,0.973
CBRE_00188,2025-10-10,2025-10,0.9266258161639921,32.350255721837684,59061.62410415486,6325.4958333333325,3336.37347064116,46618.56875,7.7,8,7.0,0.957
CBRE_00189,2023-11-20,2023-11,0.9476055236484029,29.979209726635293,93537.33229429548,18996.916666666668,7263.796576057154,104534.0,6.5,11,8.2,0.977
CBRE_00189,2023-12-20,2023-12,0.9590124748259103,30.00767885580845,95994.87942249919,19946.7625,7072.763157758688,107147.34999999999,7.1,10,6.5,0.944
CBRE_00189,2024-01-19,2024-01,0.99,29.995210401105656,94702.32626356266,20642.097909357602,6197.008465251877,109060.45497796012,8.2,11,2.0,0.98
CBRE_00189,2024-02-18,2024-02,0.99,29.82418707418217,94526.60654112851,20896.608333333337,6858.323197478586,109760.70000000001,7.4,7,6.2,0.953
CBRE_00189,2024-03-19,2024-03,0.99,29.574620098257608,90736.55928815898,20642.097909357602,5961.39827487911,109060.45497796012,7.1,6,5.2,0.984
CBRE_00189,2024-04-18,2024-04,0.99,29.90963310064535,92893.40040718808,19946.7625,7032.1094823825315,107147.34999999999,8.2,10,7.1,0.977
CBRE_00189,2024-05-18,2024-05,0.9592095893300745,30.49114535126657,91029.33918840614,18996.916666666668,8191.736334956686,104534.0,8.9,12,8.6,0.983
CBRE_00189,2024-06-17,2024-06,0.9426344129506883,30.410573953053067,86592.31463830227,18047.070833333335,7125.555271856699,101920.65,7.9,6,9.8,0.946
CBRE_00189,2024-07-17,2024-07,0.9308143031579929,29.80412768054994,81642.76431876015,17351.735423975733,6184.725232723839,100007.54502203988,6.8,16,9.3,0.964
CBRE_00189,2024-08-16,2024-08,0.8783527674972484,30.251626402549245,86983.0667518767,17097.225000000002,7554.395351899419,99307.29999999999,8.8,17,6.6,0.94
CBRE_00189,2024-09-15,2024-09,0.9264223386393193,29.974888467973148,88809.89872550897,17351.735423975733,7689.40536625472,100007.54502203988,7.7,12,2.8,0.952
CBRE_00189,2024-10-15,2024-10,0.9310953035334844,30.05608081602325,90838.1541932905,18047.070833333335,7057.280306990558,101920.65,8.2,10,7.8,0.945
CBRE_00189,2024-11-14,2024-11,0.9484460378166821,29.698111528421663,92330.42947248714,18996.916666666668,6831.138855098634,104534.0,7.3,5,9.9,0.962
CBRE_00189,2024-12-14,2024-12,0.9883115390479875,30.234970503627718,93418.87133435781,19946.7625,8100.617580996127,107147.34999999999,8.6,8,6.4,0.955
CBRE_00189,2025-01-13,2025-01,0.99,30.541959499983285,100604.87555852304,20642.097909357602,6104.184269879784,109060.45497796012,7.5,12,5.8,0.944
CBRE_00189,2025-02-12,2025-02,0.99,30.21014380814235,94138.70282358817,20896.608333333337,7340.12448456079,109760.70000000001,7.8,9,5.6,0.946
CBRE_00189,2025-03-14,2025-03,0.99,30.392941062337012,100407.10518631189,20642.097909357602,7546.099381986007,109060.45497796012,6.5,6,8.6,0.96
CBRE_00189,2025-04-13,2025-04,0.9650301061709662,30.07842176526332,96767.52541107222,19946.7625,7034.151798395561,107147.34999999999,7.0,12,8.0,0.953
CBRE_00189,2025-05-13,2025-05,0.9564574279837121,29.96793722875503,88221.01535109217,18996.916666666668,7868.764266982599,104534.0,8.7,9,2.7,0.963
CBRE_00189,2025-06-12,2025-06,0.937177393649144,29.585357574079854,88314.84421987495,18047.070833333335,6624.48090113037,101920.65000000001,8.1,9,6.1,0.949
CBRE_00189,2025-07-12,2025-07,0.8841703875609562,30.70006388870652,87295.88216932825,17351.735423975733,7130.56238501659,100007.54502203988,8.0,7,6.8,0.98
CBRE_00189,2025-08-11,2025-08,0.9246283808200303,30.237103233556013,88938.91476434628,17097.225000000002,8145.150469592025,99307.29999999999,7.2,8,7.7,0.97
CBRE_00189,2025-09-10,2025-09,0.9342781962013272,30.491390691008107,89680.86889796378,17351.735423975733,7538.175513963231,100007.54502203988,7.2,11,7.0,0.979
CBRE_00189,2025-10-10,2025-10,0.9405117768234678,30.649140747241415,90672.71060570228,18047.07083333333,8732.569278308094,101920.65,8.0,9,6.5,0.975
CBRE_00190,2023-11-20,2023-11,0.9038353604160262,23.606799626662095,89831.04721044142,28472.416666666668,17556.609258950994,79170.58333333333,7.1,7,5.5,0.983
CBRE_00190,2023-12-20,2023-12,0.9020705575429242,23.06818218286087,88077.35627577781,29896.037500000002,15385.970043349353,81149.84791666665,8.8,3,5.7,0.959
CBRE_00190,2024-01-19,2024-01,0.9056896425861569,23.338410365203398,93073.76485425909,30938.200280713547,15156.994986516203,82598.77015328831,7.4,5,2.2,0.972
CBRE_00190,2024-02-18,2024-02,0.8995502465077682,23.334897485921736,89643.19079258123,31319.658333333336,12388.216499684277,83129.1125,8.2,6,3.2,0.955
CBRE_00190,2024-03-19,2024-03,0.9095552264500405,23.18265542864525,91581.01284873918,30938.200280713547,16719.87174883323,82598.77015328831,8.1,6,3.4,0.962
CBRE_00190,2024-04-18,2024-04,0.8549580506092107,23.22046096882627,94376.95940150681,29896.037500000002,14502.017383934355,81149.84791666665,7.4,5,4.0,0.968
CBRE_00190,2024-05-18,2024-05,0.8456248901741268,23.241675331019145,92738.84092699541,28472.416666666668,14513.842033343051,79170.58333333333,7.9,8,3.7,0.964
CBRE_00190,2024-06-17,2024-06,0.8523172023864244,23.376176853207923,85686.27738647074,27048.795833333337,14666.16862861537,77191.31874999999,6.5,4,8.8,0.95
CBRE_00190,2024-07-17,2024-07,0.8249292521334689,23.531645324131077,87297.36204770314,26006.63305261979,15373.723368339735,75742.39651337835,6.6,12,8.5,0.987
CBRE_00190,2024-08-16,2024-08,0.8050335517198202,23.112410207101846,85064.96889816315,25625.175000000003,16541.78274859182,75212.05416666665,7.2,4,5.8,0.975
CBRE_00190,2024-09-15,2024-09,0.8074464486534577,23.107205412505174,86560.31008361623,26006.63305261979,14762.381564374116,75742.39651337835,8.6,3,8.0,0.978
CBRE_00190,2024-10-15,2024-10,0.8301456551759712,24.000501042827473,82945.74342560633,27048.795833333334,16920.490575430955,77191.31874999999,7.5,5,3.7,0.982
CBRE_00190,2024-11-14,2024-11,0.8863516014298143,23.60326332028478,88921.77251463267,28472.416666666668,14745.498749832552,79170.58333333333,8.4,4,8.3,0.955
CBRE_00190,2024-12-14,2024-12,0.8969918372059533,23.757395507279305,94562.56834887555,29896.037500000002,17821.700588884567,81149.84791666665,7.3,6,8.5,0.973
CBRE_00190,2025-01-13,2025-01,0.9189200275231004,23.482092413278124,93318.24481732902,30938.200280713547,16409.772725578205,82598.77015328831,6.9,4,3.5,0.968
CBRE_00190,2025-02-12,2025-02,0.9109661986111857,23.61185072479256,92196.22145602127,31319.658333333336,16829.947887377126,83129.1125,7.0,3,3.6,0.982
CBRE_00190,2025-03-14,2025-03,0.9282316073080491,23.392324554440265,92671.68747028425,30938.200280713547,15916.65687325021,82598.77015328831,6.6,5,8.3,0.962
CBRE_00190,2025-04-13,2025-04,0.8664443646186,23.83881398753234,85905.81928412004,29896.037500000002,17582.08888997568,81149.84791666665,8.8,6,9.1,0.987
CBRE_00190,2025-05-13,2025-05,0.8710100141855283,23.252172177685793,88865.7090027074,28472.416666666668,16610.69336337563,79170.58333333333,8.6,6,7.5,0.978
CBRE_00190,2025-06-12,2025-06,0.8528231950070837,23.815105088808174,88109.98503553844,27048.795833333337,16540.011598804158,77191.31875,7.4,6,3.0,0.976
CBRE_00190,2025-07-12,2025-07,0.837941146370761,23.314741012725396,90372.22281058895,26006.63305261979,14408.563361350945,75742.39651337835,7.6,10,4.1,0.978
CBRE_00190,2025-08-11,2025-08,0.8158038425860468,23.26179871320641,85758.9402225892,25625.175000000003,15638.63852867757,75212.05416666665,8.5,4,4.8,0.979
